time,I
0.004487,72.67
0.106216,72.67
0.206933,72.67
0.307539,72.67
0.408466,72.67
0.509277,72.67
0.610708,72.67
0.711971,72.67
0.814771,72.67
0.916056,72.67
1.017797,72.67
1.119052,72.67
1.220378,72.67
1.321499,72.67
1.422658,72.67
1.523778,72.67
1.623926,72.67
1.723894,72.67
1.824122,72.67
1.926275,72.67
2.029309,72.67
2.130352,72.67
2.233044,72.67
2.334803,72.67
2.437153,72.67
2.538282,72.67
2.640108,72.67
2.741227,72.67
2.842838,72.67
2.944109,73.64
3.045532,72.67
3.147118,72.67
3.248909,72.67
3.349715,72.67
3.450223,72.67
3.551552,72.67
3.652801,71.71
3.754291,71.71
3.855177,71.71
3.956800,70.74
4.065411,71.71
4.166939,71.71
4.269371,71.71
4.370609,71.71
4.471016,71.71
4.571340,70.74
4.672726,70.74
4.773462,70.74
4.874818,70.74
4.976815,70.74
5.078228,70.74
5.181014,70.74
5.282226,70.74
5.385293,70.74
5.486345,70.74
5.588049,70.74
5.689836,70.74
5.790977,70.74
5.892032,70.74
5.993475,70.74
6.095812,70.74
6.197690,70.74
6.298573,70.74
6.400615,70.74
6.501607,70.74
6.602093,70.74
6.704542,70.74
6.806332,70.74
6.907417,70.74
7.009165,70.74
7.111718,70.74
7.214219,70.74
7.316528,70.74
7.418299,70.74
7.518984,70.74
7.621069,70.74
7.723723,70.74
7.824604,70.74
7.926169,70.74
8.027340,70.74
8.128780,70.74
8.230246,70.74
8.332683,70.74
8.433897,70.74
8.534762,70.74
8.635883,70.74
8.738373,70.74
8.839452,70.74
8.942077,71.71
9.043252,70.74
9.145466,70.74
9.247575,70.74
9.349393,70.74
9.450428,70.74
9.552669,70.74
9.653258,70.74
9.754739,70.74
9.856970,70.74
9.959052,70.74
10.060650,70.74
10.163152,70.74
10.264357,70.74
10.366975,70.74
10.468767,70.74
10.569498,70.74
10.670323,70.74
10.771991,70.74
10.873678,70.74
10.974866,70.74
11.076352,70.74
11.178311,70.74
11.280133,69.77
11.382386,69.77
11.483770,69.77
11.584385,69.77
11.685955,69.77
11.787922,69.77
11.890505,69.77
11.990949,69.77
12.091394,69.77
12.192963,69.77
12.294097,69.77
12.395752,68.80
12.496502,69.77
12.598465,69.77
12.699579,69.77
12.800356,69.77
12.901271,69.77
13.002523,69.77
13.103817,69.77
13.205512,69.77
13.307861,69.77
13.408808,68.80
13.509333,68.80
13.610869,68.80
13.710749,68.80
13.811647,68.80
13.912443,68.80
14.013322,68.80
14.114147,68.80
14.215558,68.80
14.316471,67.83
14.418275,67.83
14.519396,67.83
14.620992,68.80
14.722835,68.80
14.823884,68.80
14.924960,69.77
15.026057,69.77
15.128457,69.77
15.230403,69.77
15.331302,67.83
15.433758,67.83
15.534548,68.80
15.635285,68.80
15.737240,68.80
15.839866,67.83
15.941029,67.83
16.045136,67.83
16.146686,67.83
16.247077,68.80
16.348347,68.80
16.450354,68.80
16.552316,69.77
16.654065,69.77
16.756838,69.77
16.857234,69.77
16.958704,69.77
17.060495,69.77
17.162945,69.77
17.263427,69.77
17.364870,69.77
17.465973,69.77
17.566569,69.77
17.667900,69.77
17.768906,69.77
17.870295,66.86
17.973189,66.86
18.076177,67.83
18.179234,67.83
18.280551,67.83
18.381599,67.83
18.482855,67.83
18.585266,67.83
18.686851,68.80
18.787574,66.86
18.888900,66.86
18.991438,66.86
19.092017,67.83
19.193576,67.83
19.294899,66.86
19.395526,66.86
19.496123,66.86
19.598455,66.86
19.700141,66.86
19.802755,67.83
19.903796,67.83
20.004324,68.80
20.105792,67.83
20.207925,67.83
20.309733,68.80
20.410467,68.80
20.511240,68.80
20.614364,68.80
20.722839,67.83
20.824078,67.83
20.926331,67.83
21.029227,67.83
21.131080,67.83
21.233658,67.83
21.334412,67.83
21.436566,67.83
21.537757,67.83
21.638282,67.83
21.739221,67.83
21.841669,67.83
21.942761,69.77
22.045225,69.77
22.146677,69.77
22.247815,69.77
22.349821,69.77
22.451149,69.77
22.554440,69.77
22.655431,68.80
22.757050,68.80
22.859431,68.80
22.961215,68.80
23.062864,68.80
23.164628,68.80
23.266315,68.80
23.367746,68.80
23.470349,68.80
23.571462,68.80
23.673016,68.80
23.774356,68.80
23.875311,68.80
23.976337,68.80
24.077349,68.80
24.178242,69.77
24.279680,69.77
24.380605,68.80
24.481779,68.80
24.582338,68.80
24.685267,67.83
24.786100,68.80
24.888823,68.80
24.990301,68.80
25.092447,68.80
25.193700,68.80
25.294135,68.80
25.397445,68.80
25.499717,68.80
25.602305,68.80
25.703605,67.83
25.803606,68.80
25.904988,68.80
