time,I
0.015316,999.03
0.115116,999.03
0.215554,987.40
0.316397,989.34
0.417197,989.34
0.518207,1029.07
0.618307,1072.67
0.719084,1072.67
0.819457,1067.83
0.932130,1054.26
1.033826,1054.26
1.134361,1044.57
1.237349,1018.41
1.339677,1018.41
1.442217,1000.97
1.543253,885.66
1.644897,885.66
1.745780,949.61
1.846640,1062.02
1.948979,1062.02
2.050770,1053.29
2.151727,1013.57
2.253112,1013.57
2.354482,980.62
2.455638,1060.08
2.558421,1060.08
2.661908,1039.73
2.762695,968.02
2.862951,1044.57
2.965517,1044.57
3.066894,1043.60
3.167517,1028.10
3.270039,1028.10
3.371495,1020.35
3.486646,988.37
3.589659,988.37
3.690785,996.12
3.791623,940.89
3.893845,940.89
3.997016,971.90
4.097649,1055.23
4.199099,1055.23
4.300479,1050.39
4.402245,1025.19
4.502902,1025.19
4.604237,977.71
4.705298,956.40
4.806848,956.40
4.907725,1002.91
5.009939,957.36
5.111088,938.95
5.212114,938.95
5.313013,982.56
5.414213,996.12
5.515091,996.12
5.615864,965.12
5.717277,999.03
5.818323,999.03
5.919021,1003.88
6.020406,938.95
6.122915,938.95
6.223507,943.80
6.332892,947.67
6.434891,947.67
6.535713,957.36
6.638314,1039.73
6.739937,1039.73
6.841633,1045.54
6.942602,1032.95
7.045181,1032.95
7.145962,1038.76
7.247231,1013.57
7.348538,1013.57
7.450255,950.58
7.551035,1005.81
7.653575,1005.81
7.755331,966.09
7.855502,875.00
7.957710,875.00
8.060014,1010.66
8.161276,993.22
8.261345,908.91
8.362041,908.91
8.463145,913.76
8.563699,901.16
8.666507,901.16
8.768081,835.27
8.870087,995.16
8.972810,995.16
9.074761,975.78
9.186844,957.36
9.288251,957.36
9.388898,936.05
9.489764,996.12
9.591727,996.12
9.693466,1042.64
9.794581,1025.19
9.896344,1025.19
9.998026,1013.57
10.099356,937.98
10.202042,937.98
10.303433,892.44
10.405422,887.60
10.506063,887.60
10.607358,1033.91
10.708657,1030.04
10.809970,966.09
10.911928,966.09
11.013545,943.80
11.114747,961.24
11.217556,961.24
11.318714,1028.10
11.420387,1013.57
11.522389,1013.57
11.623827,1019.38
11.734552,1057.17
11.837723,1057.17
11.939985,1033.91
12.041543,1024.22
12.144136,1024.22
12.245164,1019.38
12.345616,1006.78
12.447419,1006.78
12.548540,1019.38
12.649741,1002.91
12.751245,1002.91
12.851931,903.10
12.953227,882.75
13.055000,882.75
13.156802,980.62
13.257591,928.29
13.358971,869.19
13.461631,869.19
13.562744,870.16
13.663980,963.18
13.765397,963.18
13.866295,1002.91
13.966903,966.09
14.069703,966.09
14.171095,911.82
14.272459,1059.11
14.374112,1059.11
14.475595,1065.89
14.587649,983.53
14.690089,983.53
14.791490,872.09
14.893093,866.28
14.993948,866.28
15.094644,865.31
15.196355,962.21
15.298036,962.21
15.399280,897.29
15.500409,890.50
15.602916,890.50
15.705663,907.95
15.807045,882.75
15.908539,882.75
16.010933,935.08
16.112487,978.68
16.213214,910.85
16.314853,910.85
16.416084,944.77
16.516112,940.89
16.617712,940.89
16.718820,945.74
16.819581,946.71
16.922459,946.71
17.024533,955.43
17.139611,993.22
17.241514,993.22
17.343598,1008.72
17.444960,995.16
17.546766,995.16
17.648902,960.27
17.749818,909.88
17.850855,909.88
17.952313,932.17
18.053318,849.81
18.154986,849.81
18.257799,886.63
18.359187,889.53
18.459820,872.09
18.561318,872.09
18.662415,906.98
18.762517,907.95
18.862934,907.95
18.964323,938.95
19.064896,952.52
19.165484,952.52
19.266922,949.61
19.367649,909.88
19.469380,909.88
19.569710,905.04
19.670380,944.77
19.772807,944.77
19.873981,899.22
19.974737,949.61
20.077187,949.61
20.179803,917.64
20.281260,935.08
20.384255,935.08
20.485731,938.95
20.587335,935.08
20.689682,935.08
20.791495,936.05
20.893358,973.84
20.993638,973.84
21.095497,997.09
21.196968,973.84
21.298875,973.84
21.401647,967.05
21.503061,936.05
21.605908,936.05
21.707444,929.26
21.809442,921.51
21.910352,962.21
22.010832,962.21
22.111552,895.35
22.220636,926.36
22.322263,926.36
22.423905,983.53
22.524011,1055.23
22.626018,1055.23
22.726550,1054.26
22.841947,1013.57
22.944887,1013.57
23.046679,952.52
23.148157,883.72
23.250555,883.72
23.352502,917.64
23.453795,950.58
23.555339,950.58
23.656574,901.16
23.758576,881.78
23.859928,1014.53
23.962367,1014.53
24.062897,1003.88
24.163006,947.67
24.265294,947.67
24.366698,908.91
24.467891,981.59
24.569573,981.59
24.671405,960.27
24.771262,950.58
24.872153,950.58
24.973966,985.47
25.076767,936.05
25.178819,936.05
25.280219,918.60
25.391854,908.91
25.493979,908.91
25.594415,1042.64
25.694576,1036.82
25.797588,1036.82
25.899348,1005.81
26.000220,939.92
26.101946,939.92
26.203893,857.56
26.304503,900.19
26.406054,900.19
26.508595,968.99
26.610244,870.16
26.710160,908.91
26.811808,908.91
26.914325,936.05
27.026990,920.54
27.128087,920.54
27.230868,951.55
27.332259,1047.48
27.434413,1047.48
27.535353,1036.82
27.635832,993.22
27.737711,993.22
27.839333,911.82
27.939776,964.15
28.042482,964.15
28.144259,962.21
28.245122,921.51
28.346162,921.51
28.447269,915.70
28.548392,959.30
28.650467,959.30
28.751530,947.67
28.853094,973.84
28.954960,973.84
29.057302,898.26
29.158280,940.89
29.259486,940.89
29.362105,991.28
29.463120,969.96
29.577827,917.64
29.679255,917.64
29.780186,940.89
29.881253,932.17
29.982321,932.17
30.083826,965.12
30.184829,1085.27
