time,I
0.045485,6.78
0.146401,6.78
0.246929,6.78
0.347283,6.78
0.448963,6.78
0.549263,6.78
0.649907,6.78
0.750178,6.78
0.851357,6.78
0.953349,6.78
1.054412,6.78
1.155545,6.78
1.255811,6.78
1.356516,6.78
1.457053,6.78
1.557922,6.78
1.658282,6.78
1.759692,6.78
1.860233,6.78
1.961477,6.78
2.062459,6.78
2.163128,6.78
2.264367,6.78
2.365500,6.78
2.465844,6.78
2.565890,6.78
2.666653,6.78
2.766942,6.78
2.866565,6.78
2.966875,6.78
3.067013,6.78
3.167882,6.78
3.267773,6.78
3.367834,6.78
3.470744,6.78
3.571496,6.78
3.671947,6.78
3.772481,6.78
3.873014,6.78
3.973051,6.78
4.073817,6.78
4.173783,6.78
4.274224,6.78
4.374914,6.78
4.479378,6.78
4.580660,6.78
4.681231,6.78
4.781976,6.78
4.884404,6.78
4.985770,6.78
5.087871,6.78
5.189486,6.78
5.290273,6.78
5.392412,6.78
5.493376,6.78
5.594469,6.78
5.697274,6.78
5.798719,6.78
5.899569,6.78
5.999939,6.78
6.100049,6.78
6.200977,6.78
6.301316,6.78
6.402123,6.78
6.503006,6.78
6.604669,6.78
6.705146,6.78
6.806326,6.78
6.907455,5.81
7.008455,6.78
7.109111,6.78
7.210208,6.78
7.311270,6.78
7.412347,5.81
7.513392,5.81
7.614297,6.78
7.716748,6.78
7.818053,6.78
7.920626,5.81
8.023448,5.81
8.125088,5.81
8.228339,5.81
8.329281,5.81
8.442856,5.81
8.543345,5.81
8.646013,5.81
8.749158,5.81
8.851432,6.78
8.952051,6.78
9.053210,5.81
9.154498,5.81
9.256915,5.81
9.358574,5.81
9.459495,5.81
9.560386,5.81
9.661947,6.78
9.762164,5.81
9.863925,5.81
9.965910,5.81
10.066825,5.81
10.168887,5.81
10.270434,5.81
10.370980,5.81
10.472061,5.81
10.574095,5.81
10.675062,5.81
10.776889,5.81
10.878635,5.81
10.991260,5.81
11.094051,5.81
11.195256,5.81
11.297304,5.81
11.400109,5.81
11.503002,5.81
11.604872,5.81
11.705348,5.81
11.807094,5.81
11.908668,5.81
12.009406,5.81
12.110474,5.81
12.213139,5.81
12.316242,5.81
12.418572,5.81
12.519979,5.81
12.623259,5.81
12.724502,5.81
12.826023,5.81
12.928032,5.81
13.031083,5.81
13.133391,5.81
13.234957,5.81
13.336819,5.81
13.438429,5.81
13.543516,5.81
13.644023,5.81
13.746003,6.78
13.849035,6.78
13.950899,5.81
14.054109,6.78
14.155967,6.78
14.257939,6.78
14.360240,5.81
14.461435,5.81
14.564598,5.81
14.665482,5.81
14.768212,5.81
14.869374,5.81
14.970567,5.81
15.072399,6.78
15.173738,6.78
15.274031,6.78
15.375884,6.78
15.476832,6.78
15.578131,5.81
15.680530,5.81
15.781931,5.81
15.882666,5.81
15.983374,5.81
16.085311,5.81
16.187787,5.81
16.288461,5.81
16.393061,5.81
16.494319,6.78
16.597127,5.81
16.699076,5.81
16.801240,5.81
16.902699,5.81
17.003328,5.81
17.105119,5.81
17.207015,5.81
17.308768,5.81
17.410202,6.78
17.513032,5.81
17.616083,5.81
17.717996,5.81
17.819887,5.81
17.920922,5.81
18.021393,5.81
18.123715,5.81
18.225165,5.81
18.326781,5.81
18.428876,5.81
18.529206,5.81
18.631801,5.81
18.733067,5.81
18.835833,5.81
18.937072,5.81
19.039974,5.81
19.141585,5.81
19.242531,5.81
19.343072,5.81
19.445290,5.81
19.547069,5.81
19.649429,5.81
19.750278,5.81
19.852466,5.81
19.955038,5.81
20.057357,5.81
20.158413,5.81
20.260794,5.81
20.362242,5.81
20.464009,6.78
20.565866,5.81
20.667557,5.81
20.768450,5.81
20.869000,5.81
20.971274,5.81
21.072918,5.81
21.173151,5.81
21.275705,5.81
21.377189,5.81
21.479973,5.81
21.581855,5.81
21.684334,5.81
21.785432,5.81
21.886474,5.81
21.987456,6.78
22.088797,6.78
22.190812,5.81
22.291754,5.81
22.392958,6.78
22.494456,5.81
22.596761,6.78
22.698577,6.78
22.800028,5.81
22.902858,6.78
23.003801,6.78
23.105345,6.78
23.208111,6.78
23.309259,6.78
23.411034,6.78
23.513366,6.78
23.615960,6.78
23.717280,6.78
23.818682,6.78
23.921095,6.78
24.022057,6.78
24.125066,6.78
24.226287,6.78
24.328462,6.78
24.430553,6.78
24.533091,6.78
24.634409,6.78
24.735437,6.78
24.837642,6.78
24.939867,6.78
25.041450,6.78
25.142848,6.78
25.245533,6.78
25.346736,6.78
25.449194,6.78
25.551052,6.78
25.653340,6.78
25.756055,6.78
25.857602,6.78
25.959700,6.78
26.061300,6.78
26.162458,6.78
26.264552,6.78
26.365834,6.78
26.467131,6.78
26.567828,6.78
26.668775,6.78
26.769801,6.78
26.870527,6.78
26.971616,6.78
27.072229,6.78
27.174980,6.78
27.277374,6.78
27.380215,6.78
27.481985,6.78
27.584808,6.78
27.686032,6.78
27.795914,6.78
27.897668,6.78
27.998854,6.78
28.099452,6.78
28.200864,6.78
28.301135,6.78
28.404268,6.78
28.506514,6.78
28.607753,6.78
28.709300,6.78
28.812411,6.78
28.914213,6.78
29.015424,6.78
29.117356,6.78
29.220213,6.78
29.321840,6.78
29.422697,6.78
