time,I
0.026002,164.73
0.126096,164.73
0.226370,164.73
0.327267,164.73
0.427332,164.73
0.528693,164.73
0.629566,164.73
0.730037,164.73
0.830987,164.73
0.931655,164.73
1.032572,164.73
1.133935,164.73
1.235669,164.73
1.337953,164.73
1.438742,164.73
1.539578,164.73
1.641089,164.73
1.741365,164.73
1.843539,164.73
1.945870,164.73
2.047254,164.73
2.150341,164.73
2.252500,164.73
2.354794,164.73
2.456148,164.73
2.556638,164.73
2.658651,164.73
2.760203,164.73
2.863209,164.73
2.964960,164.73
3.066968,164.73
3.167957,164.73
3.268797,164.73
3.370582,164.73
3.472024,164.73
3.574535,164.73
3.676098,164.73
3.777711,164.73
3.879244,164.73
3.981228,164.73
4.082135,164.73
4.184454,164.73
4.287362,164.73
4.390442,164.73
4.492198,163.76
4.593685,164.73
4.695666,164.73
4.798574,164.73
4.899736,164.73
5.005180,164.73
5.106866,164.73
5.207569,164.73
5.309274,163.76
5.412586,163.76
5.514949,164.73
5.615731,163.76
5.717250,164.73
5.819530,164.73
5.922200,163.76
6.023345,164.73
6.125273,163.76
6.227125,164.73
6.328181,163.76
6.428490,163.76
6.530380,163.76
6.631897,163.76
6.732915,163.76
6.833873,163.76
6.934956,163.76
7.046931,163.76
7.148933,163.76
7.254476,163.76
7.357120,163.76
7.459557,163.76
7.562096,164.73
7.663440,164.73
7.764637,163.76
7.866258,164.73
7.967847,163.76
8.068813,163.76
8.171036,163.76
8.272225,163.76
8.373080,164.73
8.473972,163.76
8.574800,164.73
8.675962,163.76
8.776559,164.73
8.878314,164.73
8.980156,163.76
9.081698,164.73
9.183274,164.73
9.286430,164.73
9.388930,164.73
9.491116,164.73
9.592100,163.76
9.692708,163.76
9.794450,164.73
9.895562,164.73
9.996675,164.73
10.097502,164.73
10.198876,164.73
10.301117,164.73
10.401159,164.73
10.504461,164.73
10.606629,163.76
10.707869,164.73
10.809345,164.73
10.911150,164.73
11.011549,163.76
11.112689,164.73
11.213141,164.73
11.314774,164.73
11.416139,164.73
11.517591,164.73
11.619393,164.73
11.722028,164.73
11.823081,164.73
11.924063,163.76
12.024964,163.76
12.125974,164.73
12.227304,163.76
12.328346,163.76
12.429506,164.73
12.531212,164.73
12.631902,163.76
12.734283,164.73
12.836887,164.73
12.942057,163.76
13.043517,164.73
13.144378,163.76
13.246226,164.73
13.347236,164.73
13.449674,164.73
13.551690,163.76
13.652990,163.76
13.754204,164.73
13.856274,163.76
13.958467,164.73
14.060256,164.73
14.162320,164.73
14.264041,163.76
14.366651,165.70
14.467518,164.73
14.570474,164.73
14.672456,164.73
14.774894,165.70
14.875986,164.73
14.977662,165.70
15.078696,164.73
15.180218,164.73
15.282929,163.76
15.385198,164.73
15.491880,165.70
15.593303,164.73
15.695571,164.73
15.797178,164.73
15.900507,165.70
16.002454,165.70
16.103992,165.70
16.204540,165.70
16.306146,165.70
16.408196,165.70
16.510959,164.73
16.613646,164.73
16.715542,165.70
16.818494,165.70
16.919852,165.70
17.021094,165.70
17.123086,165.70
17.224246,165.70
17.325987,165.70
17.428035,164.73
17.529702,165.70
17.631662,165.70
17.734505,164.73
17.836855,165.70
17.939402,164.73
18.041255,165.70
18.143403,165.70
18.244904,165.70
18.346730,164.73
18.448508,165.70
18.551034,164.73
18.653231,164.73
18.755536,165.70
18.858434,164.73
18.959945,164.73
19.061671,165.70
19.162800,164.73
19.263630,164.73
19.365983,164.73
19.467485,164.73
19.569267,164.73
19.671965,164.73
19.773697,164.73
19.875482,164.73
19.977079,164.73
20.077868,164.73
20.178983,164.73
20.279561,164.73
20.382203,164.73
20.482943,164.73
20.585312,164.73
20.687634,164.73
20.788417,164.73
20.892666,164.73
20.994080,164.73
21.094879,164.73
21.197219,164.73
21.299878,164.73
21.400706,164.73
21.502351,164.73
21.604187,164.73
21.704667,164.73
21.805019,164.73
21.907432,164.73
22.010422,164.73
22.113360,164.73
22.214641,164.73
22.316498,164.73
22.418360,164.73
22.519595,164.73
22.620719,164.73
22.723700,164.73
22.825085,164.73
22.926128,164.73
23.026871,164.73
23.127370,164.73
23.229100,164.73
23.330000,164.73
23.430483,164.73
23.533648,164.73
23.635591,164.73
23.738497,164.73
23.840463,164.73
23.942155,164.73
24.044279,163.76
24.145790,164.73
24.246783,164.73
24.348615,164.73
24.449821,164.73
24.552436,164.73
24.654192,164.73
24.755123,163.76
24.856514,164.73
24.958932,164.73
25.060141,164.73
25.162551,163.76
25.263978,163.76
25.364527,163.76
25.466670,163.76
25.567888,163.76
25.669029,163.76
25.769362,163.76
25.871031,163.76
25.971782,163.76
26.073087,164.73
26.173875,163.76
26.274261,163.76
26.375228,164.73
26.476269,163.76
26.577300,164.73
26.679516,163.76
26.780965,163.76
26.893912,163.76
26.995659,163.76
27.096760,164.73
27.198287,163.76
27.300977,163.76
27.402179,163.76
27.505003,163.76
27.607195,163.76
27.710759,164.73
27.811738,163.76
27.913581,164.73
28.015372,163.76
28.116249,163.76
28.219398,163.76
28.322007,163.76
28.422111,163.76
28.523059,164.73
28.624069,164.73
28.724011,164.73
28.825278,164.73
28.927821,164.73
29.030238,164.73
29.132174,164.73
29.234379,164.73
29.335829,164.73
29.436914,164.73
29.537731,164.73
29.639571,164.73
29.742527,164.73
29.844199,164.73
29.946742,164.73
30.047388,164.73
30.148662,164.73
30.250615,164.73
30.351967,164.73
30.453179,164.73
